Size_Degree,VRR_Frequency,FRR,Luminance,Luminance_high,Luminance_low,C_t,C_t_high,C_t_low,Observer_name,Age,Gender
0.5,8.0,8.0,2.22874096078325,2.37425502404688,1.95366057557034,0.0018506053444821,0.0028550941449399,0.0015037645032308,Ali_2,29,M
1.0,8.0,8.0,2.27164219591085,2.53484491673974,1.99303459925038,0.0017373341804038,0.002676797461318,0.0012280752499492,Ali_2,29,M
16.0,8.0,8.0,6.23108419103503,6.49468844219745,5.87677884683567,0.0022407592848477,0.0022407592848477,0.0022407592848477,Ali_2,29,M
-1.0,8.0,8.0,5.33629121979482,5.59886886397528,4.88421612389829,0.0018230262252908,0.0018230262252908,0.0018230262252908,Ali_2,29,M
0.5,10.0,10.0,1.19610420183725,1.38565297677326,1.06583413667947,0.012058502341379,0.0153770830521245,0.0085538601622168,Chuyao_2,23,F
1.0,10.0,10.0,3.56246698104624,3.78213058157272,3.31817191468751,0.0002548700202263,0.0002922704832285,0.0002548700202263,Chuyao_2,23,F
16.0,10.0,10.0,3.49463829635806,4.39324744912584,3.27372116621861,0.0002594633497361,0.0003060115845328,0.0002594633497361,Chuyao_2,23,F
-1.0,10.0,10.0,4.68512766308688,4.86393986121503,4.50588562787336,0.0005178813247158,0.0005178813247158,0.0005178813247158,Chuyao_2,23,F
0.5,12.0,11.9,0.782972636155783,0.874549859806835,0.473839594256053,0.0319802797387431,0.063013886775297,0.0269384997380016,Chuyao_2,23,F
1.0,12.0,11.9,2.17134760411055,2.32777634066323,1.99085497213192,0.0040520042802906,0.0050890707231874,0.0033504152924614,Chuyao_2,23,F
16.0,12.0,11.9,3.49798223960016,3.66337411194642,3.31342444916054,0.0010961638076248,0.001247765698605,0.0009940288149875,Chuyao_2,23,F
-1.0,12.0,11.9,3.57219962392798,3.80868733334495,3.31909277560116,0.0010468271417418,0.0012424239171772,0.0009254019227248,Chuyao_2,23,F
0.5,14.0,13.3,0.473839594256053,0.974526770729586,0.473839594256053,0.0704608163413424,0.0704608163413424,0.0277376241224983,Chuyao_2,23,F
1.0,14.0,13.3,1.3114946428642,1.50272071361076,1.09480657136112,0.0174318705690246,0.023266571310901,0.0138419445301523,Chuyao_2,23,F
16.0,14.0,13.3,5.20064904216726,5.70668483446449,3.20569654703165,0.0018714180202994,0.0034696155596556,0.0017105278801648,Chuyao_2,23,F
-1.0,14.0,13.3,3.7256232904827,3.99194516854912,3.49690450037639,0.0027462245716814,0.0030169642769811,0.0024994192454593,Chuyao_2,23,F
0.5,16.0,14.9,0.473839594256053,0.644334306027347,0.473839594256053,0.0819619933183805,0.0819619933183805,0.0589660635063155,Chuyao_2,23,F
