observer,age,session_id,repetition,luminance,frequency,color_direction,alpha,beta,size_ge,trial,contrast,response
rafal,41,274,1,100,1,2,0,0,-0.5,16,0.003651,1
rafal,41,274,1,100,1,2,0,0,-0.5,17,0.003502,1
rafal,41,274,1,100,4,1,0,0,-0.5,15,0.018528,1
rafal,41,274,1,100,1,2,0,0,-0.5,18,0.00336,1
rafal,41,274,1,100,4,1,0,0,-0.5,16,0.018273,0
rafal,41,274,1,100,4,1,0,0,-0.5,17,0.018528,1
rafal,41,274,1,100,1,2,0,0,-0.5,19,0.003223,1
rafal,41,274,1,100,4,2,0,0,-0.5,15,0.016058,0
rafal,41,274,1,100,4,3,0,0,-0.5,15,0.103112,1
rafal,41,274,1,100,1,3,0,0,-0.5,15,0.030077,0
rafal,41,274,1,100,4,1,0,0,-0.5,18,0.018528,1
rafal,41,274,1,100,1,3,0,0,-0.5,16,0.030497,1
rafal,41,274,1,100,4,1,0,0,-0.5,19,0.018528,1
rafal,41,274,1,100,4,3,0,0,-0.5,16,0.101695,0
rafal,41,274,1,100,1,2,0,0,-0.5,20,0.003092,0
rafal,41,274,1,100,4,1,0,0,-0.5,20,0.018528,0
rafal,41,274,1,100,1,1,0,0,-0.5,21,0.018786,1
rafal,41,274,1,100,4,3,0,0,-0.5,17,0.10455,1
rafal,41,274,1,100,4,3,0,0,-0.5,18,0.10455,1
rafal,41,274,1,100,1,3,0,0,-0.5,17,0.030497,1
rafal,41,274,1,100,4,2,0,0,-0.5,16,0.016739,1
rafal,41,274,1,100,1,3,0,0,-0.5,18,0.030497,0
rafal,41,274,1,100,1,3,0,0,-0.5,19,0.030497,1
rafal,41,274,1,100,1,1,0,0,-0.5,22,0.018528,0
rafal,41,274,1,100,4,3,0,0,-0.5,19,0.103112,0
rafal,41,274,1,100,4,1,0,0,-0.5,21,0.018528,0
rafal,41,274,1,100,1,1,0,0,-0.5,23,0.018786,0
rafal,41,274,1,100,4,3,0,0,-0.5,20,0.10455,1
rafal,41,274,1,100,1,1,0,0,-0.5,24,0.019048,1
rafal,41,274,1,100,4,2,0,0,-0.5,17,0.016282,1
rafal,41,274,1,100,1,3,0,0,-0.5,20,0.030497,0
rafal,41,274,1,100,1,3,0,0,-0.5,21,0.030497,1
rafal,41,274,1,100,4,3,0,0,-0.5,21,0.10455,1
rafal,41,274,1,100,1,1,0,0,-0.5,25,0.019048,0
rafal,41,274,1,100,1,3,0,0,-0.5,22,0.030497,0
rafal,41,274,1,100,1,3,0,0,-0.5,23,0.030497,1
rafal,41,274,1,100,1,2,0,0,-0.5,21,0.003268,1
rafal,41,274,1,100,4,3,0,0,-0.5,22,0.10455,0
rafal,41,274,1,100,4,1,0,0,-0.5,22,0.018528,0
rafal,41,274,1,100,1,2,0,0,-0.5,22,0.003223,0
rafal,41,274,1,100,1,3,0,0,-0.5,24,0.030497,1
rafal,41,274,1,100,4,2,0,0,-0.5,18,0.016282,1
rafal,41,274,1,100,4,3,0,0,-0.5,23,0.10455,1
rafal,41,274,1,100,4,1,0,0,-0.5,23,0.018528,0
rafal,41,274,1,100,1,3,0,0,-0.5,25,0.030497,0
rafal,41,274,1,100,1,2,0,0,-0.5,23,0.003314,1
rafal,41,274,1,100,4,2,0,0,-0.5,19,0.016058,0
rafal,41,274,1,100,4,2,0,0,-0.5,20,0.016282,1
rafal,41,274,1,100,1,2,0,0,-0.5,24,0.003268,1
rafal,41,274,1,100,4,1,0,0,-0.5,24,0.018786,1
rafal,41,274,1,100,4,2,0,0,-0.5,21,0.016282,0
rafal,41,274,1,100,1,2,0,0,-0.5,25,0.003223,1
rafal,41,274,1,100,4,2,0,0,-0.5,22,0.016282,1
rafal,41,274,1,100,4,1,0,0,-0.5,25,0.018786,0
rafal,41,274,1,100,4,2,0,0,-0.5,23,0.016282,1
rafal,41,274,1,100,4,2,0,0,-0.5,24,0.016282,1
rafal,41,274,1,100,4,2,0,0,-0.5,25,0.016282,1
rafal,41,274,1,100,4,3,0,0,-0.5,24,0.10455,1
rafal,41,274,1,100,4,3,0,0,-0.5,25,0.10455,1
rafal,41,275,1,20,0.5,2,0,0,-0.5,1,0.004636,1
rafal,41,275,1,20,0.5,1,0,0,-0.5,1,0.028066,1
rafal,41,275,1,20,4,3,0,0,-0.5,1,0.054545,0
rafal,41,275,1,20,2,1,0,0,-0.5,1,0.015692,0
rafal,41,275,1,20,1,3,0,0,-0.5,1,0.025829,0
rafal,41,275,1,20,0.5,2,0,0,-0.5,2,0.003776,1
rafal,41,275,1,20,1,2,0,0,-0.5,1,0.004774,0
rafal,41,275,1,20,1,3,0,0,-0.5,2,0.035025,0
rafal,41,275,1,20,2,1,0,0,-0.5,2,0.021278,0
rafal,41,275,1,20,0.5,2,0,0,-0.5,3,0.003214,1
rafal,41,275,1,20,6,1,0,0,-0.5,1,0.019582,0
rafal,41,275,1,20,1,1,0,0,-0.5,1,0.011572,0
rafal,41,275,1,20,6,2,0,0,-0.5,1,0.008835,0
rafal,41,275,1,20,1,3,0,0,-0.5,3,0.043708,0
rafal,41,275,1,20,6,1,0,0,-0.5,2,0.026554,1
rafal,41,275,1,20,4,3,0,0,-0.5,2,0.073964,0
rafal,41,275,1,20,2,1,0,0,-0.5,3,0.026554,1
rafal,41,275,1,20,1,2,0,0,-0.5,2,0.006591,1
rafal,41,275,1,20,2,3,0,0,-0.5,1,0.043708,1
rafal,41,275,1,20,1,1,0,0,-0.5,2,0.015692,0
rafal,41,275,1,20,0.5,1,0,0,-0.5,2,0.023121,1
rafal,41,275,1,20,6,1,0,0,-0.5,3,0.02377,1
rafal,41,275,1,20,2,2,0,0,-0.5,1,0.005062,0
rafal,41,275,1,20,4,3,0,0,-0.5,3,0.092303,1
rafal,41,275,1,20,4,2,0,0,-0.5,1,0.005862,0
rafal,41,275,1,20,1,2,0,0,-0.5,3,0.005862,1
rafal,41,275,1,20,6,2,0,0,-0.5,2,0.012197,1
rafal,41,275,1,20,4,2,0,0,-0.5,2,0.008092,0
rafal,41,275,1,20,4,2,0,0,-0.5,3,0.01023,0
rafal,41,275,1,20,6,3,0,0,-0.5,1,0.0273,0
rafal,41,275,1,20,6,2,0,0,-0.5,3,0.010848,1
rafal,41,275,1,20,2,3,0,0,-0.5,2,0.036008,0
rafal,41,275,1,20,6,2,0,0,-0.5,4,0.00979,0
rafal,41,275,1,20,2,1,0,0,-0.5,4,0.024438,1
rafal,41,275,1,20,6,3,0,0,-0.5,2,0.037019,0
rafal,41,275,1,20,2,3,0,0,-0.5,3,0.046841,0
rafal,41,275,1,20,0.5,2,0,0,-0.5,4,0.002776,0
rafal,41,275,1,20,1,1,0,0,-0.5,3,0.019582,1
rafal,41,275,1,20,4,3,0,0,-0.5,4,0.084946,0
rafal,41,275,1,20,0.5,1,0,0,-0.5,3,0.019855,1
rafal,41,275,1,20,1,3,0,0,-0.5,4,0.052326,1
rafal,41,275,1,20,4,1,0,0,-0.5,1,0.014047,1
rafal,41,275,1,20,1,3,0,0,-0.5,5,0.048827,1
rafal,41,275,1,20,6,1,0,0,-0.5,4,0.021575,0
rafal,41,275,1,20,2,3,0,0,-0.5,4,0.061783,1
rafal,41,275,1,20,2,3,0,0,-0.5,5,0.055306,0
rafal,41,275,1,20,2,2,0,0,-0.5,2,0.006989,0
rafal,41,275,1,20,6,2,0,0,-0.5,5,0.011008,0
rafal,41,275,1,20,4,1,0,0,-0.5,2,0.011572,0
rafal,41,275,1,20,0.5,3,0,0,-0.5,1,0.033138,1
rafal,41,275,1,20,0.5,1,0,0,-0.5,4,0.017289,0
rafal,41,275,1,20,1,3,0,0,-0.5,6,0.046197,1
rafal,41,275,1,20,2,2,0,0,-0.5,3,0.008835,1
rafal,41,275,1,20,0.5,1,0,0,-0.5,5,0.020697,1
rafal,41,275,1,20,1,2,0,0,-0.5,4,0.00529,1
rafal,41,275,1,20,4,2,0,0,-0.5,4,0.012377,0
rafal,41,275,1,20,6,3,0,0,-0.5,3,0.046197,0
rafal,41,275,1,20,6,1,0,0,-0.5,5,0.024102,0
rafal,41,275,1,20,4,3,0,0,-0.5,5,0.096217,0
rafal,41,275,1,20,4,3,0,0,-0.5,6,0.113604,0
rafal,41,275,1,20,1,1,0,0,-0.5,4,0.018022,0
rafal,41,275,1,20,1,2,0,0,-0.5,5,0.004916,1
rafal,41,275,1,20,2,1,0,0,-0.5,5,0.022803,0
rafal,41,275,1,20,2,2,0,0,-0.5,4,0.008092,1
rafal,41,275,1,20,1,3,0,0,-0.5,7,0.044318,1
rafal,41,275,1,20,2,3,0,0,-0.5,6,0.064402,1
rafal,41,275,1,20,4,2,0,0,-0.5,5,0.014757,1
rafal,41,275,1,20,2,3,0,0,-0.5,7,0.060095,1
rafal,41,275,1,20,4,2,0,0,-0.5,6,0.013714,0
rafal,41,275,1,20,4,2,0,0,-0.5,7,0.015196,0
rafal,41,275,1,20,4,3,0,0,-0.5,7,0.13229,0
rafal,41,275,1,20,0.5,3,0,0,-0.5,2,0.0273,0
rafal,41,275,1,20,1,2,0,0,-0.5,6,0.004502,0
rafal,41,275,1,20,2,2,0,0,-0.5,5,0.00752,0
rafal,41,275,1,20,0.5,2,0,0,-0.5,5,0.003358,1
rafal,41,275,1,20,6,1,0,0,-0.5,6,0.028066,1
rafal,41,275,1,20,2,2,0,0,-0.5,6,0.008211,0
rafal,41,275,1,20,0.5,2,0,0,-0.5,6,0.003121,1
rafal,41,275,1,20,0.5,1,0,0,-0.5,6,0.019313,1
rafal,41,275,1,20,4,3,0,0,-0.5,8,0.151931,1
rafal,41,275,1,20,0.5,1,0,0,-0.5,7,0.018528,1
rafal,41,275,1,20,2,1,0,0,-0.5,6,0.024778,1
rafal,41,275,1,20,1,2,0,0,-0.5,7,0.005062,1
rafal,41,275,1,20,4,1,0,0,-0.5,3,0.015054,1
rafal,41,275,1,20,4,3,0,0,-0.5,9,0.143747,1
rafal,41,275,1,20,4,1,0,0,-0.5,4,0.013475,1
rafal,41,275,1,20,2,1,0,0,-0.5,7,0.024102,1
rafal,41,275,1,20,1,1,0,0,-0.5,5,0.020413,1
rafal,41,275,1,20,4,1,0,0,-0.5,5,0.012574,0
rafal,41,275,1,20,0.5,2,0,0,-0.5,7,0.002987,1
rafal,41,275,1,20,1,1,0,0,-0.5,6,0.019313,1
rafal,41,275,1,20,2,2,0,0,-0.5,7,0.009369,1
rafal,41,275,1,20,0.5,3,0,0,-0.5,3,0.035513,1
rafal,41,275,1,20,6,3,0,0,-0.5,4,0.055306,0
rafal,41,275,1,20,1,3,0,0,-0.5,8,0.042515,0
rafal,41,275,1,20,4,1,0,0,-0.5,6,0.013663,1
rafal,41,275,1,20,1,3,0,0,-0.5,9,0.045562,1
rafal,41,275,1,20,1,3,0,0,-0.5,10,0.044935,1
rafal,41,275,1,20,1,2,0,0,-0.5,8,0.004916,0
rafal,41,275,1,20,6,3,0,0,-0.5,5,0.0653,0
rafal,41,275,1,20,4,3,0,0,-0.5,10,0.1379,1
rafal,41,275,1,20,1,3,0,0,-0.5,11,0.044318,0
rafal,41,275,1,20,4,3,0,0,-0.5,11,0.134134,1
rafal,41,275,1,20,0.5,1,0,0,-0.5,8,0.017774,1
rafal,41,275,1,20,4,3,0,0,-0.5,12,0.130471,1
rafal,41,275,1,20,0.5,3,0,0,-0.5,4,0.03179,0
rafal,41,275,1,20,0.5,1,0,0,-0.5,9,0.017289,1
rafal,41,275,1,20,1,3,0,0,-0.5,12,0.044935,1
rafal,41,275,1,20,2,2,0,0,-0.5,8,0.008835,1
rafal,41,275,1,20,6,2,0,0,-0.5,6,0.012933,1
rafal,41,275,1,20,2,3,0,0,-0.5,8,0.057651,1
rafal,41,275,1,20,2,1,0,0,-0.5,8,0.02377,1
rafal,41,275,1,20,6,2,0,0,-0.5,7,0.01202,0
rafal,41,275,1,20,6,2,0,0,-0.5,8,0.013515,0
rafal,41,275,1,20,6,1,0,0,-0.5,7,0.026189,0
rafal,41,275,1,20,6,1,0,0,-0.5,8,0.029256,0
rafal,41,275,1,20,0.5,2,0,0,-0.5,8,0.002858,0
rafal,41,275,1,20,6,1,0,0,-0.5,9,0.035513,0
rafal,41,275,1,20,6,1,0,0,-0.5,10,0.04193,1
rafal,41,275,1,20,0.5,3,0,0,-0.5,5,0.037019,1
rafal,41,275,1,20,0.5,2,0,0,-0.5,9,0.003031,0
rafal,41,275,1,20,2,2,0,0,-0.5,9,0.00858,0
rafal,41,275,1,20,0.5,3,0,0,-0.5,6,0.034068,1
rafal,41,275,1,20,0.5,2,0,0,-0.5,10,0.003214,1
rafal,41,275,1,20,1,2,0,0,-0.5,9,0.005137,0
rafal,41,275,1,20,0.5,2,0,0,-0.5,11,0.003121,1
rafal,41,275,1,20,0.5,2,0,0,-0.5,12,0.003076,1
rafal,41,275,1,20,2,2,0,0,-0.5,10,0.008966,1
rafal,41,275,1,20,4,3,0,0,-0.5,13,0.125164,1
rafal,41,275,1,20,4,2,0,0,-0.5,8,0.017339,1
rafal,41,275,1,20,6,1,0,0,-0.5,11,0.039126,1
rafal,41,275,1,20,1,1,0,0,-0.5,7,0.018786,1
rafal,41,275,1,20,6,1,0,0,-0.5,12,0.037535,1
rafal,41,275,1,20,0.5,2,0,0,-0.5,13,0.003076,1
rafal,41,275,1,20,2,2,0,0,-0.5,11,0.008835,1
rafal,41,275,1,20,2,2,0,0,-0.5,12,0.008707,1
rafal,41,275,1,20,4,2,0,0,-0.5,9,0.016351,1
rafal,41,275,1,20,4,3,0,0,-0.5,14,0.120072,0
rafal,41,275,1,20,1,2,0,0,-0.5,10,0.005609,1
rafal,41,275,1,20,6,2,0,0,-0.5,9,0.016593,0
rafal,41,275,1,20,1,3,0,0,-0.5,13,0.044935,0
rafal,41,275,1,20,4,2,0,0,-0.5,10,0.015879,1
rafal,41,275,1,20,6,3,0,0,-0.5,6,0.074995,0
rafal,41,275,1,20,1,3,0,0,-0.5,14,0.045562,0
rafal,41,275,1,20,4,3,0,0,-0.5,15,0.126909,0
rafal,41,275,1,20,2,3,0,0,-0.5,9,0.056077,0
rafal,41,275,1,20,0.5,3,0,0,-0.5,7,0.033138,1
rafal,41,275,1,20,6,3,0,0,-0.5,7,0.084946,1
rafal,41,275,1,20,4,1,0,0,-0.5,7,0.01329,0
rafal,41,275,1,20,4,1,0,0,-0.5,8,0.014047,0
rafal,41,275,1,20,4,2,0,0,-0.5,11,0.01542,0
rafal,41,275,1,20,2,3,0,0,-0.5,10,0.058454,0
rafal,41,275,1,20,4,1,0,0,-0.5,9,0.016816,0
rafal,41,275,1,20,4,1,0,0,-0.5,10,0.021575,1
rafal,41,275,1,20,4,2,0,0,-0.5,12,0.016113,0
rafal,41,275,1,20,6,1,0,0,-0.5,13,0.036008,1
rafal,41,275,1,20,2,1,0,0,-0.5,9,0.023444,1
rafal,41,275,1,20,2,3,0,0,-0.5,11,0.061783,0
rafal,41,275,1,20,1,1,0,0,-0.5,8,0.018273,1
rafal,41,275,1,20,1,2,0,0,-0.5,11,0.005368,1
rafal,41,275,1,20,6,3,0,0,-0.5,8,0.08149,1
rafal,41,275,1,20,6,2,0,0,-0.5,10,0.019783,1
rafal,41,275,1,20,6,1,0,0,-0.5,14,0.034543,0
rafal,41,275,1,20,6,3,0,0,-0.5,9,0.078175,0
rafal,41,275,1,20,1,2,0,0,-0.5,12,0.00529,1
rafal,41,275,1,20,6,1,0,0,-0.5,15,0.03651,1
rafal,41,275,1,20,4,1,0,0,-0.5,11,0.019313,0
rafal,41,275,1,20,1,1,0,0,-0.5,9,0.017774,1
rafal,41,275,1,20,6,3,0,0,-0.5,10,0.082626,0
rafal,41,275,1,20,2,2,0,0,-0.5,13,0.008707,0
rafal,41,275,1,20,0.5,3,0,0,-0.5,8,0.032233,1
rafal,41,275,1,20,6,1,0,0,-0.5,16,0.036008,0
rafal,41,275,1,20,4,2,0,0,-0.5,13,0.017086,1
rafal,41,275,1,20,1,2,0,0,-0.5,13,0.005213,1
rafal,41,275,1,20,2,1,0,0,-0.5,10,0.023121,0
rafal,41,275,1,20,1,1,0,0,-0.5,10,0.017051,0
rafal,41,275,1,20,4,3,0,0,-0.5,16,0.134134,0
rafal,41,275,1,20,2,1,0,0,-0.5,11,0.02377,1
rafal,41,275,1,20,0.5,2,0,0,-0.5,14,0.003031,1
rafal,41,275,1,20,4,3,0,0,-0.5,17,0.1379,1
rafal,41,275,1,20,1,2,0,0,-0.5,14,0.005137,1
rafal,41,275,1,20,2,1,0,0,-0.5,12,0.023444,1
rafal,41,275,1,20,6,1,0,0,-0.5,17,0.037019,0
rafal,41,275,1,20,0.5,3,0,0,-0.5,9,0.031353,0
rafal,41,275,1,20,4,3,0,0,-0.5,18,0.1379,1
rafal,41,275,1,20,0.5,2,0,0,-0.5,15,0.002987,0
rafal,41,275,1,20,0.5,2,0,0,-0.5,16,0.003076,0
rafal,41,275,1,20,6,3,0,0,-0.5,11,0.088548,1
rafal,41,275,1,20,6,1,0,0,-0.5,18,0.038588,0
rafal,41,275,1,20,4,3,0,0,-0.5,19,0.136004,1
rafal,41,275,1,20,2,1,0,0,-0.5,13,0.023444,1
rafal,41,275,1,20,4,3,0,0,-0.5,20,0.136004,1
rafal,41,275,1,20,0.5,1,0,0,-0.5,10,0.016132,0
rafal,41,275,1,20,0.5,3,0,0,-0.5,10,0.032682,1
rafal,41,275,1,20,0.5,1,0,0,-0.5,11,0.017774,1
rafal,41,275,1,20,4,1,0,0,-0.5,12,0.022181,0
rafal,41,275,1,20,2,2,0,0,-0.5,14,0.008835,1
rafal,41,275,1,20,2,3,0,0,-0.5,12,0.06998,0
rafal,41,275,1,20,4,2,0,0,-0.5,14,0.016593,1
rafal,41,275,1,20,1,2,0,0,-0.5,15,0.005137,1
rafal,41,275,1,20,1,3,0,0,-0.5,15,0.046841,1
rafal,41,275,1,20,1,1,0,0,-0.5,11,0.018273,0
rafal,41,275,1,20,6,2,0,0,-0.5,11,0.018385,0
rafal,41,275,1,20,2,2,0,0,-0.5,15,0.008835,1
rafal,41,275,1,20,1,1,0,0,-0.5,12,0.018786,1
rafal,41,275,1,20,4,1,0,0,-0.5,13,0.026554,1
rafal,41,275,1,20,4,3,0,0,-0.5,21,0.136004,1
rafal,41,275,1,20,4,2,0,0,-0.5,15,0.016351,0
rafal,41,275,1,20,1,3,0,0,-0.5,16,0.046197,1
rafal,41,275,1,20,2,2,0,0,-0.5,16,0.008835,1
rafal,41,275,1,20,1,3,0,0,-0.5,17,0.046197,1
rafal,41,275,1,20,0.5,3,0,0,-0.5,11,0.032233,1
rafal,41,275,1,20,6,1,0,0,-0.5,19,0.041354,0
rafal,41,275,1,20,2,1,0,0,-0.5,14,0.023444,0
rafal,41,275,1,20,0.5,2,0,0,-0.5,17,0.003121,0
rafal,41,275,1,20,2,1,0,0,-0.5,15,0.02377,1
rafal,41,275,1,20,0.5,3,0,0,-0.5,12,0.032233,0
rafal,41,275,1,20,6,1,0,0,-0.5,20,0.046841,0
rafal,41,275,1,20,4,2,0,0,-0.5,16,0.016838,1
rafal,41,275,1,20,0.5,3,0,0,-0.5,13,0.032682,1
rafal,41,275,1,20,1,2,0,0,-0.5,16,0.005062,0
rafal,41,275,1,20,2,3,0,0,-0.5,13,0.083778,1
rafal,41,275,1,20,6,3,0,0,-0.5,12,0.08613,0
rafal,41,275,1,20,6,1,0,0,-0.5,21,0.053795,1
rafal,41,275,1,20,6,1,0,0,-0.5,22,0.050898,1
rafal,41,275,1,20,0.5,2,0,0,-0.5,18,0.003167,0
rafal,41,275,1,20,6,3,0,0,-0.5,13,0.092303,0
rafal,41,275,1,20,0.5,1,0,0,-0.5,12,0.01753,0
rafal,41,275,1,20,6,2,0,0,-0.5,12,0.020672,0
rafal,41,275,1,20,0.5,1,0,0,-0.5,13,0.018022,0
rafal,41,275,1,20,0.5,3,0,0,-0.5,14,0.032682,0
rafal,41,275,1,20,4,1,0,0,-0.5,14,0.024778,1
rafal,41,275,1,20,4,3,0,0,-0.5,22,0.136004,1
rafal,41,275,1,20,6,2,0,0,-0.5,13,0.023935,1
rafal,41,275,1,20,0.5,2,0,0,-0.5,19,0.003358,0
rafal,41,275,1,20,2,1,0,0,-0.5,16,0.023444,1
rafal,41,275,1,20,2,3,0,0,-0.5,14,0.078175,1
rafal,41,275,1,20,6,2,0,0,-0.5,14,0.022573,0
rafal,41,275,1,20,6,1,0,0,-0.5,23,0.048827,0
rafal,41,275,1,20,4,1,0,0,-0.5,15,0.023444,0
rafal,41,275,1,20,2,1,0,0,-0.5,17,0.023444,1
rafal,41,275,1,20,2,1,0,0,-0.5,18,0.023444,1
rafal,41,275,1,20,2,3,0,0,-0.5,15,0.073964,1
rafal,41,275,1,20,2,3,0,0,-0.5,16,0.070955,1
rafal,41,275,1,20,0.5,1,0,0,-0.5,14,0.018786,0
rafal,41,275,1,20,2,2,0,0,-0.5,17,0.008835,0
rafal,41,275,1,20,6,3,0,0,-0.5,14,0.103112,1
rafal,41,275,1,20,0.5,3,0,0,-0.5,15,0.033138,1
rafal,41,275,1,20,2,1,0,0,-0.5,19,0.023444,1
rafal,41,275,1,20,2,2,0,0,-0.5,18,0.008835,0
rafal,41,275,1,20,6,1,0,0,-0.5,24,0.051607,1
rafal,41,275,1,20,0.5,3,0,0,-0.5,16,0.032682,1
rafal,41,275,1,20,4,2,0,0,-0.5,17,0.016593,0
rafal,41,275,1,20,6,3,0,0,-0.5,15,0.098918,0
rafal,41,275,1,20,4,1,0,0,-0.5,16,0.025124,0
rafal,41,275,1,20,1,2,0,0,-0.5,17,0.005213,1
rafal,41,275,1,20,4,2,0,0,-0.5,18,0.017086,0
rafal,41,275,1,20,2,3,0,0,-0.5,17,0.068069,1
rafal,41,275,1,20,1,2,0,0,-0.5,18,0.005137,1
rafal,41,275,1,20,6,3,0,0,-0.5,16,0.106007,0
rafal,41,275,1,20,4,3,0,0,-0.5,23,0.134134,1
rafal,41,275,1,20,4,1,0,0,-0.5,17,0.028066,1
rafal,41,275,1,20,4,3,0,0,-0.5,24,0.134134,1
rafal,41,275,1,20,0.5,2,0,0,-0.5,20,0.004004,1
rafal,41,275,1,20,0.5,1,0,0,-0.5,15,0.019855,0
rafal,41,275,1,20,2,2,0,0,-0.5,19,0.008966,1
rafal,41,275,1,20,1,3,0,0,-0.5,18,0.046197,1
rafal,41,275,1,20,4,1,0,0,-0.5,18,0.026554,1
rafal,41,275,1,20,1,3,0,0,-0.5,19,0.045562,1
rafal,41,275,1,20,4,3,0,0,-0.5,25,0.134134,1
rafal,41,275,1,20,2,1,0,0,-0.5,20,0.023444,1
rafal,41,275,1,20,1,3,0,0,-0.5,20,0.045562,1
rafal,41,275,1,20,1,3,0,0,-0.5,21,0.045562,0
rafal,41,275,1,20,0.5,1,0,0,-0.5,16,0.022181,1
rafal,41,275,1,20,0.5,1,0,0,-0.5,17,0.020986,0
rafal,41,275,1,20,6,2,0,0,-0.5,15,0.024647,0
rafal,41,275,1,20,0.5,3,0,0,-0.5,17,0.032682,1
rafal,41,275,1,20,4,1,0,0,-0.5,19,0.025829,0
rafal,41,275,1,20,1,2,0,0,-0.5,19,0.005137,1
rafal,41,275,1,20,4,3,0,0,-0.5,26,0.13229,1
rafal,41,275,1,20,0.5,2,0,0,-0.5,21,0.003667,1
rafal,41,275,1,20,6,3,0,0,-0.5,17,0.116793,1
rafal,41,275,1,20,6,1,0,0,-0.5,25,0.050898,0
rafal,41,275,1,20,0.5,2,0,0,-0.5,22,0.003509,1
rafal,41,275,1,20,2,2,0,0,-0.5,20,0.008835,1
rafal,41,275,1,20,1,3,0,0,-0.5,22,0.046197,1
rafal,41,275,1,20,4,1,0,0,-0.5,20,0.026924,0
rafal,41,275,1,20,6,3,0,0,-0.5,18,0.112042,0
rafal,41,275,1,20,0.5,1,0,0,-0.5,18,0.023444,0
rafal,41,275,1,20,1,3,0,0,-0.5,23,0.046197,1
rafal,41,275,1,20,1,2,0,0,-0.5,20,0.005137,1
rafal,41,275,1,20,4,1,0,0,-0.5,21,0.029664,0
rafal,41,275,1,20,4,1,0,0,-0.5,22,0.034543,0
rafal,41,275,1,20,4,3,0,0,-0.5,27,0.13229,0
rafal,41,275,1,20,1,1,0,0,-0.5,13,0.018528,0
rafal,41,275,1,20,2,3,0,0,-0.5,18,0.0653,0
rafal,41,275,1,20,1,3,0,0,-0.5,24,0.046197,1
rafal,41,275,1,20,2,3,0,0,-0.5,19,0.070955,1
rafal,41,275,1,20,2,1,0,0,-0.5,21,0.023444,1
rafal,41,275,1,20,4,1,0,0,-0.5,23,0.039672,1
rafal,41,275,1,20,0.5,1,0,0,-0.5,19,0.029664,0
rafal,41,275,1,20,2,3,0,0,-0.5,20,0.069018,0
rafal,41,275,1,20,1,3,0,0,-0.5,25,0.046197,1
rafal,41,275,1,20,6,3,0,0,-0.5,19,0.120072,0
rafal,41,275,1,20,6,2,0,0,-0.5,16,0.028123,0
rafal,41,275,1,20,0.5,2,0,0,-0.5,23,0.003408,0
rafal,41,275,1,20,0.5,1,0,0,-0.5,20,0.039126,1
rafal,41,275,1,20,2,1,0,0,-0.5,22,0.023444,0
rafal,41,275,1,20,0.5,1,0,0,-0.5,21,0.035025,1
rafal,41,275,1,20,2,2,0,0,-0.5,21,0.008835,0
rafal,41,275,1,20,0.5,1,0,0,-0.5,22,0.032233,1
rafal,41,275,1,20,1,1,0,0,-0.5,14,0.019048,1
rafal,41,275,1,20,0.5,1,0,0,-0.5,23,0.030077,1
rafal,41,275,1,20,6,3,0,0,-0.5,20,0.13229,0
rafal,41,275,1,20,4,1,0,0,-0.5,24,0.037535,1
rafal,41,275,1,20,2,3,0,0,-0.5,21,0.071945,0
rafal,41,275,1,20,6,2,0,0,-0.5,17,0.032088,0
rafal,41,275,1,20,4,3,0,0,-0.5,28,0.134134,1
rafal,41,275,1,20,6,2,0,0,-0.5,18,0.036079,0
rafal,41,275,1,20,0.5,2,0,0,-0.5,24,0.003561,0
rafal,41,275,1,20,0.5,3,0,0,-0.5,18,0.032682,0
rafal,41,275,1,20,1,1,0,0,-0.5,15,0.018786,1
rafal,41,275,1,20,2,2,0,0,-0.5,22,0.008966,1
rafal,41,275,1,20,2,3,0,0,-0.5,22,0.074995,1
rafal,41,275,1,20,2,1,0,0,-0.5,23,0.023444,1
rafal,41,275,1,20,0.5,3,0,0,-0.5,19,0.033138,1
rafal,41,275,1,20,0.5,3,0,0,-0.5,20,0.033138,1
rafal,41,275,1,20,1,1,0,0,-0.5,16,0.018786,1
rafal,41,275,1,20,0.5,3,0,0,-0.5,21,0.033138,1
rafal,41,275,1,20,2,1,0,0,-0.5,24,0.023444,1
rafal,41,275,1,20,2,3,0,0,-0.5,23,0.073964,1
rafal,41,275,1,20,2,3,0,0,-0.5,24,0.072947,0
rafal,41,275,1,20,2,3,0,0,-0.5,25,0.074995,1
rafal,41,275,1,20,4,2,0,0,-0.5,19,0.018118,0
rafal,41,275,1,20,0.5,1,0,0,-0.5,24,0.028066,1
rafal,41,275,1,20,2,1,0,0,-0.5,25,0.023444,0
rafal,41,275,1,20,1,1,0,0,-0.5,17,0.018786,0
rafal,41,275,1,20,4,2,0,0,-0.5,20,0.020672,0
rafal,41,275,1,20,0.5,1,0,0,-0.5,25,0.026189,0
rafal,41,275,1,20,6,3,0,0,-0.5,21,0.145751,1
rafal,41,275,1,20,4,2,0,0,-0.5,21,0.023244,1
rafal,41,275,1,20,2,2,0,0,-0.5,23,0.008966,0
rafal,41,275,1,20,1,2,0,0,-0.5,21,0.005137,1
rafal,41,275,1,20,1,2,0,0,-0.5,22,0.005137,1
rafal,41,275,1,20,2,2,0,0,-0.5,24,0.008966,0
rafal,41,275,1,20,4,2,0,0,-0.5,22,0.022244,1
rafal,41,275,1,20,2,2,0,0,-0.5,25,0.009369,1
